Mon Apr 29 14:23:16 2024    profile_results.prof

         1707496710 function calls (1687681137 primitive calls) in 5629.913 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    31698    0.035    0.000    0.590    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\ops.py:729(get_iterator)
   135779    0.557    0.000    0.557    0.000 {built-in method torch.unsqueeze}
        1    0.543    0.543    0.543    0.543 {pandas._libs.lib.dicts_to_array}
  1168579    0.352    0.000    0.537    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\range.py:806(__len__)
  1086241    0.378    0.000    0.536    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\backend\pytorch\tensor.py:83(is_tensor)
    95126    0.092    0.000    0.525    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:552(na_value_for_dtype)
   950468    0.509    0.000    0.509    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\runtime_ctypes.py:151(__new__)
  1168323    0.509    0.000    0.509    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexing.py:133(iloc)
  4704570    0.501    0.000    0.501    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:296(_is_all_dates)
   271558    0.168    0.000    0.498    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\frame.py:415(clone)
  3600326    0.488    0.000    0.488    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:238(mgr_locs)
  1765267    0.482    0.000    0.482    0.000 {built-in method builtins.min}
  3776242    0.479    0.000    0.479    0.000 {method 'values' of 'dict' objects}
  3504678    0.469    0.000    0.469    0.000 {pandas._libs.algos.ensure_object}
    31698    0.027    0.000    0.467    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\ops.py:1310(__iter__)
  2401907    0.462    0.000    0.462    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:149(classes_and_not_datetimelike)
  2715607    0.460    0.000    0.460    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:977(ntypes)
  3505993    0.456    0.000    0.456    0.000 {method 'pop' of 'dict' objects}
   271558    0.123    0.000    0.423    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\utils\internal.py:17(is_listlike)
        1    0.168    0.168    0.410    0.410 {pandas._libs.lib.fast_unique_multiple_list_gen}
  1357805    0.410    0.000    0.410    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\backend\pytorch\tensor.py:91(dtype)
   407343    0.312    0.000    0.404    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\graph_index.py:39(__new__)
  1263560    0.398    0.000    0.398    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:756(_reset_identity)
   814689    0.395    0.000    0.395    0.000 {method 'contiguous' of 'torch._C.TensorBase' objects}
  5173844    0.372    0.000    0.372    0.000 {built-in method unicodedata.east_asian_width}
  1168251    0.357    0.000    0.357    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:468(is_consolidated)
   271558    0.332    0.000    0.357    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\_ctypes\function.py:198(__del__)
   814683    0.357    0.000    0.357    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\backend\pytorch\tensor.py:99(context)
   950483    0.350    0.000    0.350    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\backend\pytorch\tensor.py:87(shape)
   135779    0.276    0.000    0.346    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\utils\internal.py:961(set_new_frames)
        7    0.000    0.000    0.340    0.049 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:837(__init__)
        4    0.000    0.000    0.336    0.084 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\groupby.py:594(__len__)
        4    0.000    0.000    0.336    0.084 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\groupby.py:603(groups)
        4    0.000    0.000    0.336    0.084 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\ops.py:882(groups)
        4    0.001    0.000    0.336    0.084 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\grouper.py:675(groups)
  1200343    0.329    0.000    0.332    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:561(condition)
  1222046    0.322    0.000    0.322    0.000 {method 'decode' of 'bytes' objects}
   678904    0.312    0.000    0.312    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\view.py:63(__init__)
        4    0.003    0.001    0.311    0.078 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5458(groupby)
  2254572    0.302    0.000    0.302    0.000 {method 'items' of 'dict' objects}
  2399826    0.301    0.000    0.301    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\util\_exceptions.py:8(rewrite_exception)
        3    0.000    0.000    0.292    0.097 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\data\graph_serialize.py:83(save_graphs)
        3    0.000    0.000    0.288    0.096 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\data\heterograph_serialize.py:22(save_heterographs)
        4    0.015    0.004    0.288    0.072 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5481(<dictcomp>)
  1900912    0.279    0.000    0.279    0.000 {built-in method torch._C._has_torch_function_unary}
   678922    0.228    0.000    0.274    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\base.py:27(is_all)
  1357973    0.273    0.000    0.273    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\_ctypes\types.py:70(<lambda>)
   678901    0.267    0.000    0.267    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\frame.py:226(data)
  1168227    0.266    0.000    0.266    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:818(dtype)
    31694    0.037    0.000    0.262    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\ops.py:1351(_chop)
        2    0.000    0.000    0.256    0.128 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\io\matlab\_mio.py:86(loadmat)
        2    0.000    0.000    0.255    0.127 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\io\matlab\_mio5.py:294(get_variables)
       12    0.000    0.000    0.254    0.021 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\io\matlab\_mio5.py:275(read_var_array)
       12    0.253    0.021    0.254    0.021 {method 'array_from_header' of 'scipy.io.matlab._mio5_utils.VarReader5' objects}
    77882    0.237    0.000    0.241    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:882(<genexpr>)
  1231607    0.233    0.000    0.233    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:966(_maybe_disallow_fill)
  1263333    0.227    0.000    0.227    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1449(name)
  1765154    0.219    0.000    0.219    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:959(is_unibipartite)
  1168215    0.210    0.000    0.210    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\nanops.py:1464(check_below_min_count)
    31698    0.206    0.000    0.206    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   135779    0.149    0.000    0.205    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\subgraph.py:766(<listcomp>)
    31802    0.114    0.000    0.194    0.000 {method 'get_slice' of 'pandas._libs.internals.BlockManager' objects}
  1231843    0.190    0.000    0.191    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:884(__init__)
  1168215    0.189    0.000    0.189    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\multiarray.py:345(where)
   110497    0.183    0.000    0.183    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:230(__call__)
        4    0.000    0.000    0.176    0.044 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\ops.py:1323(sorted_data)
   814686    0.170    0.000    0.170    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\storages\tensor.py:11(__init__)
    31694    0.057    0.000    0.166    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:1636(_is_label_reference)
    31851    0.021    0.000    0.164    0.000 <__array_function__ internals>:177(concatenate)
  1200026    0.164    0.000    0.164    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:564(_constructor)
  1168228    0.162    0.000    0.162    0.000 {pandas._libs.lib.is_iterator}
   271558    0.159    0.000    0.159    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\_ctypes\function.py:184(__init__)
    18429    0.119    0.000    0.152    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:1443(format_dict)
  1168223    0.151    0.000    0.151    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\nanops.py:191(_get_fill_value)
    18450    0.078    0.000    0.142    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:101(acquire)
  1086244    0.142    0.000    0.142    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:1008(etypes)
   135785    0.111    0.000    0.140    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph_index.py:27(__new__)
    36851    0.058    0.000    0.139    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:285(format_interval)
    36858    0.082    0.000    0.126    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\utils.py:204(_is_ascii)
        3    0.010    0.003    0.125    0.042 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:100(arrays_to_mgr)
     10/7    0.000    0.000    0.116    0.017 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_set_output.py:138(wrapped)
        8    0.000    0.000    0.116    0.014 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_base.py:462(__add__)
        8    0.000    0.000    0.116    0.014 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_compressed.py:359(_add_sparse)
        8    0.000    0.000    0.116    0.014 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_compressed.py:1238(_binopt)
        3    0.000    0.000    0.113    0.038 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1760(create_block_manager_from_arrays)
       18    0.000    0.000    0.111    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:622(_consolidate_inplace)
        5    0.000    0.000    0.110    0.022 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1964(_consolidate)
       14    0.064    0.005    0.110    0.008 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1981(_merge_blocks)
        8    0.109    0.014    0.109    0.014 {built-in method scipy.sparse._sparsetools.csc_plus_csc}
   950468    0.105    0.000    0.105    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\_ffi\runtime_ctypes.py:163(__init__)
   271558    0.104    0.000    0.104    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\subgraph.py:744(<dictcomp>)
    18450    0.068    0.000    0.104    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:105(release)
    31698    0.054    0.000    0.101    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:1691(_check_label_or_level_ambiguity)
        3    0.000    0.000    0.096    0.032 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:3603(in_degrees)
    31694    0.022    0.000    0.094    0.000 <__array_function__ internals>:177(nonzero)
    18429    0.080    0.000    0.091    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:185(__format__)
        3    0.000    0.000    0.091    0.030 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph_index.py:702(in_degrees)
        4    0.000    0.000    0.091    0.023 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\preprocessing\_label.py:101(fit_transform)
        4    0.001    0.000    0.091    0.023 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:10(_unique)
        4    0.007    0.002    0.090    0.023 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:168(_unique_python)
        3    0.090    0.030    0.090    0.030 {built-in method torch.stack}
        3    0.000    0.000    0.083    0.028 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\data\graph_serialize.py:149(load_graphs)
303269/303263    0.082    0.000    0.082    0.000 {built-in method builtins.iter}
    63388    0.032    0.000    0.082    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:1663(<genexpr>)
      108    0.001    0.000    0.078    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:303(_format_native_types)
      112    0.001    0.000    0.077    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1262(_format_native_types)
    31694    0.027    0.000    0.076    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:4631(_getitem_slice)
        2    0.000    0.000    0.072    0.036 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:396(dict_to_mgr)
       20    0.066    0.003    0.066    0.003 {built-in method io.open}
    55287    0.064    0.000    0.064    0.000 {method 'sub' of 're.Pattern' objects}
        3    0.000    0.000    0.063    0.021 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\data\graph_serialize.py:200(load_graph_v2)
        3    0.000    0.000    0.062    0.021 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\convert.py:31(graph)
        3    0.000    0.000    0.060    0.020 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\utils\data.py:119(graphdata2tensors)
        1    0.000    0.000    0.058    0.058 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:5228(replace)
   271564    0.058    0.000    0.058    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:1049(canonical_etypes)
        1    0.000    0.000    0.058    0.058 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:6440(replace)
    18429    0.046    0.000    0.058    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:152(__init__)
        4    0.001    0.000    0.054    0.013 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:162(_map_to_integer)
    31694    0.012    0.000    0.053    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:1892(nonzero)
   135785    0.053    0.000    0.053    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:167(<dictcomp>)
   135785    0.053    0.000    0.053    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\heterograph.py:191(<dictcomp>)
    18422    0.049    0.000    0.049    0.000 {built-in method now}
    18450    0.049    0.000    0.049    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
        3    0.000    0.000    0.046    0.015 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\data\heterograph_serialize.py:31(<listcomp>)
        3    0.000    0.000    0.046    0.015 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\data\heterograph_serialize.py:45(create)
   271564    0.046    0.000    0.046    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\frame.py:666(num_rows)
        9    0.000    0.000    0.045    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\data\heterograph_serialize.py:14(tensor_dict_to_ndarray_dict)
        9    0.000    0.000    0.044    0.005 <__array_function__ internals>:177(vstack)
        9    0.000    0.000    0.044    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\numpy\core\shape_base.py:223(vstack)
    63405    0.041    0.000    0.041    0.000 {method 'extend' of 'list' objects}
   387011    0.040    0.000    0.040    0.000 {built-in method builtins.ord}
        3    0.000    0.000    0.039    0.013 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1811(_form_blocks)
    31694    0.024    0.000    0.036    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:359(is_sequence)
        3    0.000    0.000    0.036    0.012 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1913(_multi_blockify)
       68    0.034    0.000    0.036    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1950(_stack_arrays)
    31694    0.029    0.000    0.033    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:281(_from_mgr)
    63388    0.008    0.000    0.032    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\__init__.py:1053(is_scalar_nan)
        9    0.000    0.000    0.031    0.003 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\utils\data.py:192(<genexpr>)
    18450    0.030    0.000    0.030    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
    18443    0.029    0.000    0.029    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        2    0.003    0.002    0.028    0.014 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:342(_concatenate_chunks)
        3    0.000    0.000    0.027    0.009 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\utils\data.py:301(infer_num_nodes)
        6    0.000    0.000    0.027    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\dgl\backend\pytorch\tensor.py:176(max)
        6    0.027    0.004    0.027    0.004 {built-in method torch.max}
        1    0.000    0.000    0.027    0.027 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\reshape\concat.py:90(concat)
        1    0.000    0.000    0.026    0.026 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\reshape\concat.py:481(get_result)
        1    0.000    0.000    0.026    0.026 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\concat.py:171(concatenate_managers)
        3    0.000    0.000    0.025    0.008 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\base.py:887(fit_transform)
        8    0.025    0.003    0.025    0.003 {built-in method scipy.sparse._sparsetools.expandptr}
    31700    0.021    0.000    0.024    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\util\_decorators.py:214(_format_argument_list)
    31700    0.018    0.000    0.023    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1500(_get_names)
       34    0.000    0.000    0.023    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\concat.py:475(_concatenate_join_units)
        4    0.000    0.000    0.023    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:108(_extract_missing)
        4    0.006    0.002    0.023    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:124(<setcomp>)
        4    0.007    0.002    0.022    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:149(__init__)
       34    0.000    0.000    0.022    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\concat.py:490(<listcomp>)
       34    0.000    0.000    0.022    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\concat.py:403(get_reindexed_values)
       10    0.000    0.000    0.021    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\series.py:4247(apply)
       10    0.000    0.000    0.021    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\apply.py:1029(apply)
      108    0.002    0.000    0.021    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\formats\csvs.py:308(<listcomp>)
       10    0.000    0.000    0.021    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\apply.py:1079(apply_standard)
    76307    0.021    0.000    0.021    0.000 {built-in method time.time}
      112    0.001    0.000    0.019    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:259(_isna_string_dtype)
        4    0.006    0.001    0.019    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\arrays\categorical.py:2052(_reverse_indexer)
    12627    0.008    0.000    0.019    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:990(iget_values)
    31694    0.019    0.000    0.019    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
    63396    0.019    0.000    0.019    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:780(axes)
        8    0.000    0.000    0.019    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\grouper.py:606(codes)
        4    0.000    0.000    0.019    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\groupby\grouper.py:639(_codes_and_uniques)
       29    0.019    0.001    0.019    0.001 {method 'copy' of 'numpy.ndarray' objects}
        4    0.001    0.000    0.019    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\algorithms.py:571(factorize)
    95230    0.018    0.000    0.018    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:344(dtype)
        1    0.000    0.000    0.018    0.018 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:4774(drop)
        1    0.000    0.000    0.018    0.018 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:4121(drop)
        1    0.000    0.000    0.018    0.018 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:4157(_drop_axis)
        3    0.000    0.000    0.018    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:4571(reindex)
        1    0.000    0.000    0.018    0.018 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\util\_decorators.py:322(wrapper)
        1    0.000    0.000    0.018    0.018 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:4753(reindex)
        4    0.018    0.004    0.018    0.004 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\_encode.py:165(<listcomp>)
       18    0.018    0.001    0.018    0.001 {pandas._libs.algos.take_2d_axis0_int64_int64}
        2    0.000    0.000    0.018    0.009 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:5589(reset_index)
       10    0.017    0.002    0.018    0.002 {pandas._libs.lib.map_infer}
        2    0.000    0.000    0.018    0.009 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:5827(copy)
        2    0.000    0.000    0.017    0.009 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:574(copy)
        3    0.000    0.000    0.017    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:1595(to_numpy)
        3    0.000    0.000    0.017    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1411(as_array)
        6    0.000    0.000    0.017    0.003 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:645(copy)
        1    0.017    0.017    0.017    0.017 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1478(_interleave)
    92131    0.017    0.000    0.017    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.017    0.017 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:4586(_reindex_axes)
        1    0.000    0.000    0.017    0.017 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\frame.py:4623(_reindex_columns)
        3    0.000    0.000    0.017    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\preprocessing\_data.py:812(fit)
        3    0.000    0.000    0.017    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\base.py:1134(wrapper)
        1    0.000    0.000    0.017    0.017 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:4860(_reindex_with_indexers)
        1    0.000    0.000    0.017    0.017 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:696(_slice_take_blocks_ax0)
        3    0.000    0.000    0.016    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\preprocessing\_data.py:839(partial_fit)
      112    0.016    0.000    0.016    0.000 {built-in method pandas._libs.missing.isnaobj}
        2    0.000    0.000    0.016    0.008 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:772(__init__)
        2    0.000    0.000    0.016    0.008 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\readers.py:1029(_make_engine)
        2    0.007    0.004    0.016    0.008 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:33(__init__)
        1    0.000    0.000    0.016    0.016 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\managers.py:435(replace)
    31701    0.011    0.000    0.015    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\util\_validators.py:213(validate_bool_kwarg)
    36933    0.015    0.000    0.015    0.000 {built-in method builtins.max}
        3    0.000    0.000    0.015    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:656(replace)
    18451    0.015    0.000    0.015    0.000 {method 'acquire' of '_thread.RLock' objects}
    18429    0.015    0.000    0.015    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\utils.py:39(__init__)
        1    0.014    0.014    0.014    0.014 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\construction.py:889(<listcomp>)
      379    0.000    0.000    0.014    0.000 C:\Users\Nihal\anaconda3\lib\codecs.py:319(decode)
      379    0.013    0.000    0.013    0.000 {built-in method _codecs.utf_8_decode}
    18432    0.013    0.000    0.013    0.000 {method 'update' of 'dict' objects}
        6    0.012    0.002    0.012    0.002 {method 'to' of 'torch._C.TensorBase' objects}
      503    0.002    0.000    0.012    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1931(new_block)
        2    0.002    0.001    0.012    0.006 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\missing.py:60(mask_missing)
    18429    0.011    0.000    0.011    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\tqdm\std.py:166(colour)
        4    0.000    0.000    0.011    0.003 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\algorithms.py:527(factorize_array)
        6    0.000    0.000    0.011    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\io\common.py:522(get_handle)
        3    0.003    0.001    0.011    0.004 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\extmath.py:971(_incremental_mean_and_var)
        2    0.000    0.000    0.011    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_base.py:916(todense)
        2    0.000    0.000    0.011    0.005 C:\Users\Nihal\anaconda3\lib\site-packages\scipy\sparse\_compressed.py:1048(toarray)
    31698    0.010    0.000    0.010    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\arrays\categorical.py:2083(<genexpr>)
        2    0.010    0.005    0.010    0.005 {built-in method scipy.sparse._sparsetools.csr_todense}
    31694    0.010    0.000    0.010    0.000 C:\Users\Nihal\anaconda3\lib\site-packages\pandas\core\generic.py:1771(<listcomp>)
        6    0.000    0.000    0.009    0.002 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\base.py:508(_validate_data)
       10    0.000    0.000    0.009    0.001 C:\Users\Nihal\anaconda3\lib\site-packages\sklearn\utils\validation.py:646(check_array)
        4    0.009    0.002    0.009    0.002 {method 'factorize' of 'pandas._libs.hashtable.StringHashTable' objects}
